City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Hambantota,LK,2021-05-24 20:06:25,6.1241,81.1185,80.11,86,100,22.48
295,Santa Maria,BR,2021-05-24 20:06:25,-29.6842,-53.8069,57.22,68,0,6.87
296,Lakefield,US,2021-05-24 20:06:25,43.6775,-95.1717,82.78,49,40,3.0
297,Chinsali,ZM,2021-05-24 20:06:26,-10.5414,32.0816,59.2,77,86,6.93
298,Lake Cowichan,CA,2021-05-24 20:06:26,48.825,-124.0546,56.43,88,100,1.28
299,Chumikan,RU,2021-05-24 20:06:27,54.7183,135.315,32.4,98,100,23.44
300,Atar,MR,2021-05-24 20:06:27,20.5169,-13.0499,96.51,15,6,13.67
301,Buchanan,LR,2021-05-24 20:06:28,5.8808,-10.0467,81.27,81,16,8.77
302,Necochea,AR,2021-05-24 20:06:28,-38.5473,-58.7368,64.04,56,5,18.99
303,Tolaga Bay,NZ,2021-05-24 20:06:29,-38.3667,178.3,54.99,82,100,24.4
304,Fairbanks,US,2021-05-24 20:06:29,64.8378,-147.7164,66.09,34,1,9.22
305,Scarborough,GB,2021-05-24 20:06:11,54.2797,-0.4044,51.91,78,84,3.0
306,San Jose De Ocoa,DO,2021-05-24 20:06:30,18.55,-70.5,80.35,62,77,4.72
307,Beringovskiy,RU,2021-05-24 20:06:31,63.05,179.3167,33.31,92,100,12.12
308,Yar-Sale,RU,2021-05-24 20:06:31,66.8333,70.8333,33.42,63,70,6.04
309,Helong,CN,2021-05-24 20:06:32,42.5397,128.9972,39.63,54,6,4.34
310,Cayenne,GF,2021-05-24 20:06:33,4.9333,-52.3333,77.04,91,75,10.36
311,Guerrero Negro,MX,2021-05-24 20:06:33,27.9769,-114.0611,75.18,47,1,10.98
312,Carutapera,BR,2021-05-24 20:06:33,-1.195,-46.02,82.47,74,90,10.07
313,Russell,US,2021-05-24 20:06:34,32.3502,-85.1999,90.99,27,40,1.05
314,Haines Junction,CA,2021-05-24 20:06:34,60.7522,-137.5108,42.06,95,100,3.36
315,Kapit,MY,2021-05-24 20:06:34,2.0167,112.9333,72.55,100,100,1.19
316,Jaisalmer,IN,2021-05-24 20:06:35,26.9147,70.9181,90.64,32,0,15.01
317,Les Cayes,HT,2021-05-24 20:06:35,18.2,-73.75,85.35,65,66,10.74
318,Chimichagua,CO,2021-05-24 20:06:36,9.2578,-73.8123,98.31,40,68,4.23
319,Ushirombo,TZ,2021-05-24 20:06:36,-3.4919,31.9639,64.17,76,9,3.6
320,Wajir,KE,2021-05-24 20:06:36,1.7471,40.0573,81.18,49,100,16.75
321,Hualmay,PE,2021-05-24 20:06:37,-11.0964,-77.6139,68.41,77,13,8.08
322,Newport,GB,2021-05-24 20:06:37,51.5877,-2.9984,52.86,79,77,12.24
323,Tura,IN,2021-05-24 20:06:38,25.5198,90.2201,73.13,92,100,6.31
324,Lovozero,RU,2021-05-24 20:06:38,68.005,35.0117,30.25,84,89,5.95
325,Pisco,PE,2021-05-24 20:03:40,-13.7,-76.2167,69.85,73,40,10.36
326,Makakilo City,US,2021-05-24 20:06:39,21.3469,-158.0858,82.62,65,40,5.75
327,Penzance,GB,2021-05-24 20:06:39,50.1186,-5.5371,51.01,80,16,22.35
328,Ruteng,ID,2021-05-24 20:06:39,-8.6136,120.4721,59.86,93,13,1.12
329,Korla,CN,2021-05-24 20:06:40,41.7597,86.1469,70.43,19,51,3.04
330,Rumoi,JP,2021-05-24 20:06:40,43.9344,141.6428,53.74,94,92,6.89
331,Nelson Bay,AU,2021-05-24 20:06:41,-32.7167,152.15,56.68,72,73,8.52
332,Umba,RU,2021-05-24 20:06:41,66.6871,34.3429,37.49,67,100,6.15
333,Port Blair,IN,2021-05-24 20:03:13,11.6667,92.75,83.34,82,100,23.31
334,Camocim,BR,2021-05-24 20:04:24,-2.9022,-40.8411,82.44,80,84,12.57
335,Artyom,AZ,2021-05-24 20:06:42,40.4723,50.333,64.54,87,71,13.15
336,Klaeng,TH,2021-05-24 20:06:42,12.7797,101.6483,84.0,84,100,8.25
337,Jacareacanga,BR,2021-05-24 20:06:43,-6.2222,-57.7528,83.05,69,100,1.72
338,Batsfjord,NO,2021-05-24 20:06:43,70.6345,29.7185,37.4,69,40,5.75
339,Biak,ID,2021-05-24 20:06:43,-0.9131,122.8766,76.01,85,91,7.18
340,Bilma,NE,2021-05-24 20:06:44,18.6853,12.9164,92.93,8,0,9.33
341,Chapada Dos Guimaraes,BR,2021-05-24 20:06:44,-15.4606,-55.7497,64.06,53,64,5.44
342,Moa,CU,2021-05-24 20:06:44,20.6569,-74.9403,82.83,70,26,12.39
343,Kidal,ML,2021-05-24 20:06:45,18.4411,1.4078,99.16,16,61,9.13
344,Juneau,US,2021-05-24 20:01:49,58.3019,-134.4197,51.22,93,74,3.76
345,Dwarka,IN,2021-05-24 20:06:45,22.2394,68.9678,83.28,77,7,14.43
346,Marawi,PH,2021-05-24 20:06:46,7.9986,124.2928,69.66,93,65,1.5
347,San Pedro,PH,2021-05-24 20:06:46,14.35,121.0167,82.31,81,20,2.39
348,Severobaykalsk,RU,2021-05-24 20:06:46,55.65,109.3167,31.08,71,0,3.56
349,Husavik,IS,2021-05-24 20:06:47,66.0449,-17.3389,41.5,70,92,11.14
350,Nome,US,2021-05-24 20:06:47,64.5011,-165.4064,58.1,38,1,16.11
351,Sitges,ES,2021-05-24 20:06:47,41.2351,1.8119,70.86,60,50,1.45
352,Jarabacoa,DO,2021-05-24 20:02:02,19.1218,-70.6422,82.13,82,60,6.53
353,Qasigiannguit,GL,2021-05-24 20:06:48,68.8193,-51.1922,44.85,45,100,20.83
354,Saint George,US,2021-05-24 20:06:04,37.1041,-113.5841,81.07,18,1,1.01
355,Astana,KZ,2021-05-24 20:06:47,51.1801,71.446,67.95,40,0,7.27
356,Santiago,CL,2021-05-24 20:02:26,-33.4569,-70.6483,73.2,20,0,4.47
357,Ixtapa,MX,2021-05-24 20:02:57,20.7,-105.2,83.43,65,40,12.66
358,Saint-Denis,FR,2021-05-24 20:06:16,48.9167,2.3333,52.57,70,75,7.0
359,San Francisco,US,2021-05-24 20:04:23,37.7749,-122.4194,86.63,73,75,3.0
360,Sonoita,MX,2021-05-24 20:06:49,31.85,-112.8333,88.54,5,0,7.76
361,Morros,BR,2021-05-24 20:06:50,-9.4467,-46.3003,87.4,37,55,3.91
362,Sohag,EG,2021-05-24 20:06:50,26.557,31.6948,84.34,21,0,12.77
363,Vestmanna,FO,2021-05-24 20:06:50,62.1564,-7.1664,45.52,82,75,8.14
364,Shihezi,CN,2021-05-24 20:06:51,44.3,86.0333,70.7,26,0,7.2
365,Jackson,US,2021-05-24 20:03:38,42.4165,-122.8345,72.75,43,40,3.44
366,Mena,UA,2021-05-24 20:06:51,51.5217,32.2157,51.4,84,2,5.59
367,Constantine,DZ,2021-05-24 20:03:47,36.365,6.6147,56.73,82,2,5.48
368,Salinas,US,2021-05-24 20:03:43,36.6777,-121.6555,87.01,46,1,14.97
369,Fukue,JP,2021-05-24 20:06:52,32.6881,128.8419,66.06,64,64,8.05
370,Bonthe,SL,2021-05-24 20:06:52,7.5264,-12.505,81.91,81,66,8.3
371,Lodja,CD,2021-05-24 20:06:53,-3.4833,23.4333,72.54,62,82,1.41
372,Puerto Leguizamo,CO,2021-05-24 20:06:53,-0.1934,-74.7819,83.61,69,94,2.68
373,Alamos,MX,2021-05-24 20:06:54,27.0167,-108.9333,94.71,13,100,8.14
374,Gladstone,AU,2021-05-24 20:06:54,-23.85,151.25,62.53,72,39,4.61
375,Cururupu,BR,2021-05-24 20:02:23,-1.8283,-44.8683,82.92,72,100,5.95
376,Cabo San Lucas,MX,2021-05-24 20:05:33,22.8909,-109.9124,93.81,57,1,6.91
377,Kununurra,AU,2021-05-24 20:06:55,-15.7667,128.7333,66.18,100,8,1.14
378,Tevriz,RU,2021-05-24 20:06:55,57.509,72.4042,57.4,76,42,6.58
379,Buala,SB,2021-05-24 20:06:55,-8.145,159.5921,78.96,80,99,2.91
380,Ahipara,NZ,2021-05-24 20:03:20,-35.1667,173.1667,55.96,72,100,12.48
381,Portland,US,2021-05-24 20:05:40,45.5234,-122.6762,60.85,88,90,7.0
382,Den Helder,NL,2021-05-24 20:06:56,52.9599,4.7593,51.98,87,90,5.75
383,Awjilah,LY,2021-05-24 20:06:56,29.1081,21.2869,83.37,9,0,8.03
384,Minador Do Negrao,BR,2021-05-24 20:06:57,-9.3053,-36.8647,76.12,74,51,8.43
385,Igarka,RU,2021-05-24 20:06:57,67.4667,86.5833,28.96,93,100,22.66
386,La Ronge,CA,2021-05-24 20:06:57,55.1001,-105.2842,45.27,97,100,19.91
387,Kushiro,JP,2021-05-24 20:06:57,42.975,144.3747,47.53,96,20,3.18
388,Vestmannaeyjar,IS,2021-05-24 20:06:58,63.4427,-20.2734,44.62,70,84,17.4
389,Saint-Augustin,CA,2021-05-24 20:06:58,51.226,-58.6502,49.17,30,100,15.23
390,Corner Brook,CA,2021-05-24 20:06:59,48.9667,-57.9484,42.22,47,46,10.09
391,Beyneu,KZ,2021-05-24 20:06:59,45.3167,55.2,83.59,16,2,10.89
392,Lubumbashi,CD,2021-05-24 20:06:59,-11.6609,27.4794,54.28,78,18,3.96
393,Akdepe,TM,2021-05-24 20:07:00,42.0551,59.3788,75.29,30,1,10.65
394,Santo Antonio,BR,2021-05-24 20:07:00,-6.3106,-35.4789,80.56,75,71,10.51
395,Kumbhraj,IN,2021-05-24 20:02:11,24.3667,77.05,87.01,24,99,5.37
396,Rafai,CF,2021-05-24 20:07:01,4.95,23.9167,71.33,86,67,1.07
397,Gualeguaychu,AR,2021-05-24 20:03:00,-33.0094,-58.5172,64.85,65,74,8.75
398,Quesnel,CA,2021-05-24 20:07:01,52.9999,-122.5029,66.24,35,100,7.92
399,Singaparna,ID,2021-05-24 20:07:02,-7.3515,108.111,71.47,98,100,1.5
400,Arlit,NE,2021-05-24 20:07:02,18.7369,7.3853,95.68,6,0,8.14
401,Shache,CN,2021-05-24 20:07:03,38.4167,77.2406,65.41,17,100,4.36
402,Kondagaon,IN,2021-05-24 20:07:03,19.6,81.6667,84.88,29,100,7.16
403,Omboue,GA,2021-05-24 20:07:03,-1.5746,9.2618,77.88,92,100,6.38
404,Najran,SA,2021-05-24 20:07:04,17.4924,44.1277,82.53,29,54,6.2
405,Fort Nelson,CA,2021-05-24 20:07:04,58.8053,-122.7002,56.39,51,100,6.31
406,Charyshskoye,RU,2021-05-24 20:07:04,51.3978,83.5598,57.04,85,65,2.24
407,Pangnirtung,CA,2021-05-24 20:07:05,66.1451,-65.7125,23.72,76,97,4.21
408,Mersing,MY,2021-05-24 20:07:05,2.4312,103.8405,78.17,90,98,4.23
409,Kamina,CD,2021-05-24 20:07:06,-8.7386,24.9906,59.36,58,0,2.91
410,Mahemdavad,IN,2021-05-24 20:07:06,22.8333,72.7667,89.85,49,66,10.22
411,Chicama,PE,2021-05-24 20:07:06,-7.8447,-79.1469,66.74,68,23,9.26
412,Irtyshskiy,RU,2021-05-24 20:07:07,58.3333,68.1333,68.97,60,100,9.26
413,Chokurdakh,RU,2021-05-24 20:07:07,70.6333,147.9167,28.74,99,95,5.19
414,Walvis Bay,NA,2021-05-24 20:07:07,-22.9575,14.5053,73.09,43,8,10.09
415,Amlame,TG,2021-05-24 20:07:08,7.4667,0.9,77.92,78,38,5.79
416,Benito Juarez,MX,2021-05-24 20:05:17,19.385,-99.165,78.62,26,40,13.0
417,Rundu,NA,2021-05-24 20:07:08,-17.9333,19.7667,57.72,46,0,5.46
418,Stuttgart,DE,2021-05-24 20:02:41,48.7823,9.177,56.16,89,0,10.96
419,Eyl,SO,2021-05-24 20:07:09,7.9803,49.8164,83.46,65,80,18.75
420,Kutum,SD,2021-05-24 20:07:09,14.2,24.6667,79.92,14,43,2.55
421,Rockport,US,2021-05-24 20:07:10,28.0206,-97.0544,86.25,82,75,5.99
422,Montesarchio,IT,2021-05-24 20:07:10,41.0654,14.6402,64.85,66,1,6.11
423,Piacabucu,BR,2021-05-24 20:07:10,-10.4056,-36.4344,77.85,77,8,8.12
424,Hovd,MN,2021-05-24 20:07:11,48.0056,91.6419,55.31,62,87,3.85
425,Sokolo,ML,2021-05-24 20:07:11,14.7328,-6.1219,87.21,47,99,23.55
426,Nemuro,JP,2021-05-24 20:02:42,43.3236,145.575,44.47,91,11,5.59
427,Ust-Maya,RU,2021-05-24 20:07:12,60.4167,134.5333,40.68,73,100,9.84
428,Luwuk,ID,2021-05-24 20:07:12,-0.9516,122.7875,76.86,88,91,5.55
429,Gayeri,BF,2021-05-24 20:07:13,12.6497,0.4931,95.88,27,90,9.17
430,La Romana,DO,2021-05-24 20:07:13,18.4273,-68.9728,88.16,58,40,6.91
431,Torres,BR,2021-05-24 20:07:13,-29.3353,-49.7269,62.11,60,3,10.54
432,Nanning,CN,2021-05-24 20:05:00,22.8167,108.3167,73.09,84,99,5.21
433,Quthing,LS,2021-05-24 20:07:14,-30.4,27.7003,48.85,56,52,1.1
434,Krasnoturansk,RU,2021-05-24 20:07:14,54.3186,91.5639,52.59,91,90,6.85
435,Corsicana,US,2021-05-24 20:07:15,32.0954,-96.4689,79.18,83,90,7.0
436,Luangwa,ZM,2021-05-24 20:07:15,-15.6167,30.4167,62.53,71,0,1.92
437,Erzin,TR,2021-05-24 20:07:16,36.9559,36.2,72.0,62,0,1.72
438,Binga,ZW,2021-05-24 20:07:16,-17.6203,27.3414,62.69,56,0,2.01
439,Lakes Entrance,AU,2021-05-24 20:07:16,-37.8811,147.981,53.46,76,100,9.64
440,Provideniya,RU,2021-05-24 20:07:17,64.3833,-173.3,37.51,70,0,22.37
441,Tucuma,BR,2021-05-24 20:07:17,-0.1833,-50.05,82.87,78,83,8.03
442,Ternate,ID,2021-05-24 20:07:17,0.8,127.4,81.66,78,98,5.06
443,Maturin,VE,2021-05-24 20:07:18,9.75,-63.1767,88.2,51,94,11.01
444,Cap Malheureux,MU,2021-05-24 20:07:18,-19.9842,57.6142,70.47,77,26,3.0
445,Kralendijk,BQ,2021-05-24 20:07:19,12.15,-68.2667,85.98,66,75,23.02
446,Noyabrsk,RU,2021-05-24 20:07:19,63.1994,75.4507,43.29,47,100,7.72
447,Alice Springs,AU,2021-05-24 20:07:19,-23.7,133.8833,58.55,45,67,6.76
448,Kaspiyskiy,RU,2021-05-24 20:07:20,45.3929,47.3707,75.0,69,0,9.62
449,Ambunti,PG,2021-05-24 20:07:20,-4.2365,142.8448,74.14,99,72,2.19
450,Hamilton,US,2021-05-24 20:07:00,39.1834,-84.5333,90.09,45,1,1.99
451,Aberdeen,GB,2021-05-24 20:07:21,57.1437,-2.0981,48.69,93,90,8.05
452,Neiafu,TO,2021-05-24 20:07:21,-18.65,-173.9833,77.68,94,20,0.0
453,Kenai,US,2021-05-24 20:07:21,60.5544,-151.2583,63.03,27,1,4.61
454,Kiama,AU,2021-05-24 20:07:22,-34.6833,150.8667,60.58,80,99,5.01
455,Hay River,CA,2021-05-24 20:06:36,60.8156,-115.7999,41.63,61,70,11.34
456,Tamandare,BR,2021-05-24 20:04:05,-8.7597,-35.1047,77.86,73,100,7.36
457,Creston,US,2021-05-24 20:07:22,41.0586,-94.3614,81.54,69,40,16.11
458,Vredendal,ZA,2021-05-24 20:07:23,-31.6683,18.5012,63.18,68,100,2.17
459,Edd,ER,2021-05-24 20:07:23,13.9297,41.6925,89.71,65,52,6.78
460,Kathu,TH,2021-05-24 20:07:23,7.9178,98.3332,87.62,67,88,11.1
461,Losone,CH,2021-05-24 20:07:24,46.1687,8.7593,57.13,100,75,2.3
462,Asau,RO,2021-05-24 20:07:24,46.4333,26.4,56.95,80,74,0.81
463,Vidim,RU,2021-05-24 20:07:25,56.4088,103.1106,46.15,95,100,10.76
464,West Wendover,US,2021-05-24 20:07:25,40.7391,-114.0733,65.41,27,75,8.05
465,Bowen,AU,2021-05-24 20:07:25,-20.0167,148.2333,70.63,73,69,10.89
466,Mittagong,AU,2021-05-24 20:07:26,-34.45,150.45,53.2,99,98,4.34
467,Martinez,US,2021-05-24 20:05:40,38.0194,-122.1341,85.01,34,1,1.99
468,Reitz,ZA,2021-05-24 20:07:27,-27.8014,28.4273,48.22,53,0,5.14
469,Rosarito,MX,2021-05-24 20:07:27,32.3333,-117.0333,90.97,60,3,11.86
470,Niksar,TR,2021-05-24 20:07:28,40.5917,36.9517,59.32,90,56,3.47
471,Yulara,AU,2021-05-24 20:07:28,-25.2406,130.9889,60.85,62,100,9.55
472,Provost,CA,2021-05-24 20:06:08,52.3501,-110.2683,48.9,95,100,17.69
473,Chipinge,ZW,2021-05-24 20:07:29,-20.1883,32.6236,50.9,70,3,2.77
474,Inuvik,CA,2021-05-24 20:07:30,68.3499,-133.7218,45.34,56,15,7.56
475,Marrakesh,MA,2021-05-24 20:05:39,31.6315,-8.0083,73.47,38,40,16.11
476,Meadow Lake,US,2021-05-24 20:07:30,34.8014,-106.5436,81.61,7,0,4.83
477,Warmbad,NA,2021-05-24 20:07:31,-28.45,18.7333,67.82,26,78,4.27
478,Ust-Nera,RU,2021-05-24 20:07:31,64.5667,143.2,41.47,81,100,0.29
479,Gusinoye Ozero,RU,2021-05-24 20:07:32,51.1144,106.2614,44.44,89,100,3.71
480,Saint-Georges,GD,2021-05-24 20:02:51,12.0564,-61.7485,81.1,74,67,16.24
481,Sobolevo,RU,2021-05-24 20:07:32,54.4299,31.8996,48.29,86,1,3.29
482,Olafsvik,IS,2021-05-24 20:07:33,64.8945,-23.7142,45.07,73,70,7.09
483,Dzhebariki-Khaya,RU,2021-05-24 20:07:33,62.2167,135.8,45.73,68,92,3.11
484,Launceston,AU,2021-05-24 20:06:15,-41.45,147.1667,54.61,89,100,3.0
485,Byron Bay,AU,2021-05-24 20:07:34,-28.65,153.6167,60.87,79,96,5.93
486,Lasem,ID,2021-05-24 20:07:34,-6.6922,111.4527,76.84,88,48,6.55
487,Tautira,PF,2021-05-24 20:07:34,-17.7333,-149.15,84.22,79,86,11.59
488,Grand Gaube,MU,2021-05-24 20:07:35,-20.0064,57.6608,70.38,77,21,3.0
489,Bayeux,BR,2021-05-24 20:07:36,-7.125,-34.9322,81.23,78,40,11.5
490,Antalaha,MG,2021-05-24 20:07:36,-14.9003,50.2788,68.38,85,7,7.09
491,Fenelon Falls,CA,2021-05-24 20:07:36,44.5334,-78.7496,59.59,44,2,5.19
492,Bonnyville,CA,2021-05-24 20:07:37,54.2668,-110.735,58.8,75,100,21.74
493,Fare,PF,2021-05-24 20:07:37,-16.7,-151.0167,81.09,75,97,12.26
494,Bom Jesus,BR,2021-05-24 20:07:37,-9.0744,-44.3586,95.83,20,11,6.78
495,Tigil,RU,2021-05-24 20:07:38,57.8,158.6667,38.62,73,19,12.24
496,Praia Da Vitoria,PT,2021-05-24 20:07:38,38.7333,-27.0667,64.76,71,100,14.47
497,Barcelos,PT,2021-05-24 20:07:38,41.5388,-8.6151,58.91,75,5,10.67
498,Klaksvik,FO,2021-05-24 20:06:11,62.2266,-6.589,47.32,71,23,9.98
499,Kanashevo,RU,2021-05-24 20:07:39,55.2169,62.0634,73.96,39,10,5.99
500,Krasnoselkup,RU,2021-05-24 20:07:39,65.7,82.4667,30.6,74,7,16.31
501,Cabra,ES,2021-05-24 20:07:40,37.4725,-4.4421,72.84,38,33,3.38
502,Ugoofaaru,MV,2021-05-24 20:07:40,5.6667,73.0,83.75,75,100,23.0
503,Howard Springs,AU,2021-05-24 20:07:40,-12.497,131.047,73.31,90,93,5.28
504,Atasu,KZ,2021-05-24 20:07:41,48.6814,71.6433,68.58,39,1,8.93
505,Dargaville,NZ,2021-05-24 20:07:41,-35.9333,173.8833,55.71,70,100,13.44
506,Butajira,ET,2021-05-24 20:07:41,8.1167,38.3667,63.7,55,44,2.1
507,Marsabit,KE,2021-05-24 20:07:42,2.3284,37.9899,67.75,59,35,17.4
508,Port Hedland,AU,2021-05-24 20:07:43,-20.3167,118.5667,73.45,46,95,5.75
509,Acarau,BR,2021-05-24 20:07:43,-2.8856,-40.12,81.52,80,79,14.9
510,Uvinza,TZ,2021-05-24 20:07:43,-5.1036,30.3911,64.56,81,27,1.16
511,Karpathos,GR,2021-05-24 20:07:44,35.507,27.2132,67.96,74,0,13.18
512,Dolores,AR,2021-05-24 20:07:44,-36.3132,-57.6792,57.2,64,0,17.22
513,Do Gonbadan,IR,2021-05-24 20:07:44,30.3586,50.7981,84.25,21,27,4.18
514,Muros,ES,2021-05-24 20:07:45,42.7762,-9.0603,58.08,78,31,10.0
515,Zaria,NG,2021-05-24 20:07:45,11.1113,7.7227,88.16,21,33,5.06
516,Ozinki,RU,2021-05-24 20:07:46,51.1786,49.6769,67.57,87,100,15.59
517,Beloha,MG,2021-05-24 20:07:20,-25.1667,45.05,63.55,92,1,3.91
518,Plettenberg Bay,ZA,2021-05-24 20:07:46,-34.0527,23.3716,62.94,65,100,2.21
519,Terrell,US,2021-05-24 20:07:46,32.736,-96.2753,80.49,69,75,14.97
520,Bonavista,CA,2021-05-24 20:07:47,48.6499,-53.1147,37.11,55,100,23.87
521,Catio,GW,2021-05-24 20:07:47,11.2833,-15.25,80.04,71,61,12.5
522,Port Arthur,CN,2021-05-24 20:07:48,38.8,121.2667,59.22,78,45,11.27
523,Duluth,US,2021-05-24 20:03:27,46.7833,-92.1066,67.32,91,90,8.05
524,Morondava,MG,2021-05-24 20:07:48,-20.2833,44.2833,70.5,82,0,7.85
525,Muli,MV,2021-05-24 20:07:48,2.9167,73.5667,84.16,74,98,19.86
526,Waipawa,NZ,2021-05-24 20:07:49,-41.4122,175.5153,47.03,80,100,12.84
527,Vigrestad,NO,2021-05-24 20:07:49,58.5667,5.7,51.01,94,100,21.12
528,Ruston,US,2021-05-24 20:05:36,32.5232,-92.6379,85.69,54,1,4.61
529,Niquero,CU,2021-05-24 20:07:50,20.0431,-77.5828,85.42,63,93,7.14
530,Colgong,IN,2021-05-24 20:07:50,25.2667,87.2167,91.42,41,100,4.47
531,Sinnamary,GF,2021-05-24 20:07:50,5.3833,-52.95,77.13,94,100,9.28
532,Broken Hill,AU,2021-05-24 20:07:51,-31.95,141.4333,62.67,43,44,24.83
533,Neuquen,AR,2021-05-24 20:05:39,-38.9516,-68.0591,63.21,42,81,28.3
534,Mopipi,BW,2021-05-24 20:07:51,-21.1833,24.8833,57.33,42,0,8.61
535,Joppatowne,US,2021-05-24 20:07:51,39.4579,-76.3552,63.75,77,90,5.01
536,Pokhara,NP,2021-05-24 20:07:52,28.2333,83.9833,73.72,40,51,6.71
537,Vagur,FO,2021-05-24 20:07:52,61.4732,-6.8119,44.92,81,43,13.02
538,Doctor Arroyo,MX,2021-05-24 20:07:53,23.6667,-100.1833,79.43,35,2,6.85
539,Aljezur,PT,2021-05-24 20:07:53,37.3191,-8.8033,58.24,81,0,14.12
540,Puerto Ayacucho,VE,2021-05-24 20:07:53,5.6639,-67.6236,85.33,78,98,2.01
541,Trindade,BR,2021-05-24 20:07:54,-16.6494,-49.4889,82.15,52,78,3.8
542,Marang,MY,2021-05-24 20:07:54,5.2056,103.2059,78.22,89,45,4.97
543,Henties Bay,NA,2021-05-24 20:07:54,-22.116,14.2845,72.86,56,6,8.03
544,San Vicente,AR,2021-05-24 20:07:55,-26.6167,-54.1333,58.84,51,14,1.88
545,Whitehorse,CA,2021-05-24 20:07:55,60.7161,-135.0538,39.7,98,100,4.88
546,Zhengjiatun,CN,2021-05-24 20:07:55,43.5064,123.5064,47.53,35,2,5.57
547,Tateyama,JP,2021-05-24 20:07:07,34.9833,139.8667,65.98,85,100,8.21
548,Lompoc,US,2021-05-24 20:03:07,34.6391,-120.4579,90.01,52,1,5.01
549,San Ramon,US,2021-05-24 20:07:56,37.7799,-121.978,85.08,35,1,4.0
550,Laguna,US,2021-05-24 20:07:57,38.421,-121.4238,87.66,35,1,3.0
551,Svetlyy,RU,2021-05-24 20:03:00,54.675,20.1347,51.85,79,100,7.78
552,Port Said,EG,2021-05-24 20:07:57,31.2565,32.2841,73.29,71,0,11.92
553,Balaipungut,ID,2021-05-24 20:07:57,1.05,101.2833,75.65,95,100,1.34
554,Orsk,RU,2021-05-24 20:07:58,51.2049,58.5668,75.83,31,2,3.09
555,Harper,LR,2021-05-24 20:07:58,4.375,-7.7169,80.69,82,55,7.92
556,Angatuba,BR,2021-05-24 20:07:58,-23.4897,-48.4128,65.26,34,37,7.36
557,Brownwood,US,2021-05-24 20:07:59,31.7093,-98.9912,83.97,68,93,12.97
558,Douentza,ML,2021-05-24 20:07:59,14.9951,-2.9517,99.43,22,32,6.22
559,Itapipoca,BR,2021-05-24 20:08:00,-3.4944,-39.5786,81.14,75,100,5.66
560,Verkhoyansk,RU,2021-05-24 20:08:00,67.5447,133.385,49.95,33,23,2.3
561,Benguela,AO,2021-05-24 20:08:00,-12.5763,13.4055,75.52,85,0,4.12
562,Tilichiki,RU,2021-05-24 20:08:01,60.4667,166.1,32.59,98,100,7.9
563,Canandaigua,US,2021-05-24 20:08:01,42.8742,-77.288,78.57,33,1,1.01
564,Manaure,CO,2021-05-24 20:08:02,11.7751,-72.4445,91.31,52,83,19.3
565,Chulym,RU,2021-05-24 20:08:02,55.0997,80.9572,57.94,69,61,2.8
566,Sfantu Gheorghe,RO,2021-05-24 20:08:02,45.8667,25.7833,59.94,68,96,5.99
567,Arman,RU,2021-05-24 20:08:03,59.7,150.1667,43.92,65,17,1.3
568,Parati,BR,2021-05-24 20:08:03,-23.2178,-44.7131,67.05,68,95,3.98
569,Majene,ID,2021-05-24 20:08:04,-3.5403,118.9707,76.93,88,97,5.35
570,Puksoozero,RU,2021-05-24 20:08:04,62.5903,40.6066,49.32,97,100,8.41
571,Omsukchan,RU,2021-05-24 20:08:06,62.5333,155.8,33.15,92,100,3.56
572,Trairi,BR,2021-05-24 20:05:03,-3.2778,-39.2689,80.29,79,99,11.32
